date,regime_id,regime_name,confidence
2021-03-11,0,Euphoria,0.9999990908422246
2021-03-12,0,Euphoria,0.9999999633510022
2021-03-15,0,Euphoria,0.9999999999472493
2021-03-16,0,Euphoria,0.9999999999890861
2021-03-17,0,Euphoria,0.9999999999872671
2021-03-18,0,Euphoria,0.9999999999708962
2021-03-19,0,Euphoria,0.9999992440719453
2021-03-22,0,Euphoria,0.9999999253796005
2021-03-23,0,Euphoria,0.9999999993524398
2021-03-24,0,Euphoria,0.9999998734128974
2021-03-25,0,Euphoria,0.9999994123974737
2021-03-26,0,Euphoria,0.9999999954015948
2021-03-29,0,Euphoria,0.999999999834472
2021-03-30,0,Euphoria,0.9999999509091152
2021-03-31,0,Euphoria,0.9999999980682333
2021-04-01,0,Euphoria,0.9999999979590939
2021-04-05,0,Euphoria,0.9999999998581188
2021-04-06,0,Euphoria,0.9999999999126885
2021-04-07,0,Euphoria,0.9999999999072315
2021-04-08,0,Euphoria,0.999999999998181
2021-04-09,0,Euphoria,1.0
2021-04-12,0,Euphoria,1.0
2021-04-13,0,Euphoria,1.0
2021-04-14,0,Euphoria,1.0
2021-04-15,0,Euphoria,1.0
2021-04-16,0,Euphoria,1.0
2021-04-19,0,Euphoria,1.0
2021-04-20,0,Euphoria,1.0
2021-04-21,0,Euphoria,0.999999999996362
2021-04-22,0,Euphoria,0.9999999999636202
2021-04-23,0,Euphoria,0.999999990210199
2021-04-26,0,Euphoria,0.9999999334213521
2021-04-27,0,Euphoria,0.9999999978954293
2021-04-28,0,Euphoria,0.9999999970550562
2021-04-29,0,Euphoria,0.9999999995470716
2021-04-30,0,Euphoria,0.9999999994215614
2021-05-03,0,Euphoria,0.9999999999890861
2021-05-04,0,Euphoria,0.9999999999290594
2021-05-05,0,Euphoria,0.9999999998999556
2021-05-06,0,Euphoria,0.9999999891333573
2021-05-07,0,Euphoria,0.9999998703915565
2021-05-10,0,Euphoria,0.999999999994543
2021-05-11,0,Euphoria,0.9999999984156602
2021-05-12,0,Euphoria,0.9999836602553654
2021-05-13,0,Euphoria,0.9633645856618722
2021-05-14,0,Euphoria,0.9949554616930197
2021-05-17,0,Euphoria,0.9999332224666447
2021-05-18,0,Euphoria,0.9999991326734867
2021-05-19,0,Euphoria,0.9999957728776493
2021-05-20,0,Euphoria,0.9999939446917395
2021-05-21,0,Euphoria,0.9999948778990286
2021-05-24,0,Euphoria,0.9999996176903372
2021-05-25,0,Euphoria,0.9999999980791472
2021-05-26,0,Euphoria,0.9999999796909835
2021-05-27,0,Euphoria,1.0
2021-05-28,0,Euphoria,1.0
2021-06-01,0,Euphoria,0.999999999998181
2021-06-02,0,Euphoria,0.9999999999781721
2021-06-03,0,Euphoria,0.999999999998181
2021-06-04,0,Euphoria,0.9999999999836291
2021-06-07,0,Euphoria,1.0
2021-06-08,0,Euphoria,1.0
2021-06-09,0,Euphoria,0.999999999998181
2021-06-10,0,Euphoria,0.9999999999890861
2021-06-11,0,Euphoria,1.0
2021-06-14,0,Euphoria,1.0
2021-06-15,0,Euphoria,1.0
2021-06-16,0,Euphoria,0.9999999999563443
2021-06-17,0,Euphoria,0.9999999823721738
2021-06-18,0,Euphoria,0.9999999959945853
2021-06-21,0,Euphoria,0.9999965950941019
2021-06-22,0,Euphoria,0.9999994438987142
2021-06-23,0,Euphoria,0.9999999999599822
2021-06-24,0,Euphoria,1.0
2021-06-25,0,Euphoria,1.0
2021-06-28,0,Euphoria,1.0
2021-06-29,0,Euphoria,0.999999999998181
2021-06-30,0,Euphoria,0.999999999990905
2021-07-01,0,Euphoria,0.999999999994543
2021-07-02,0,Euphoria,1.0
2021-07-06,0,Euphoria,1.0
2021-07-07,0,Euphoria,0.9999999972988007
2021-07-08,0,Euphoria,0.9999999998490239
2021-07-09,0,Euphoria,0.9999999995106919
2021-07-12,0,Euphoria,0.999999999994543
2021-07-13,0,Euphoria,0.999999999994543
2021-07-14,0,Euphoria,0.9999999999745341
2021-07-15,0,Euphoria,0.9999999999727152
2021-07-16,0,Euphoria,0.999999998961357
2021-07-19,0,Euphoria,0.9999999036754208
2021-07-20,0,Euphoria,0.9999234495296327
2021-07-21,0,Euphoria,0.9999974373273385
2021-07-22,0,Euphoria,0.9999995886974766
2021-07-23,0,Euphoria,0.9999998349103544
2021-07-26,0,Euphoria,0.999999457411979
2021-07-27,0,Euphoria,0.999999922920327
2021-07-28,0,Euphoria,0.9999999002284362
2021-07-29,0,Euphoria,0.9999999515421235
2021-07-30,0,Euphoria,0.999999716616043
2021-08-02,0,Euphoria,0.9999995217368685
2021-08-03,0,Euphoria,0.9999998534513105
2021-08-04,0,Euphoria,0.9999999197989414
2021-08-05,0,Euphoria,0.9999999473984658
2021-08-06,0,Euphoria,0.9999999984447641
2021-08-09,0,Euphoria,1.0
2021-08-10,0,Euphoria,0.999999999994543
2021-08-11,0,Euphoria,0.999999999994543
2021-08-12,0,Euphoria,1.0
2021-08-13,0,Euphoria,1.0
2021-08-16,0,Euphoria,1.0
2021-08-17,0,Euphoria,1.0
2021-08-18,0,Euphoria,0.9999999994652171
2021-08-19,0,Euphoria,0.9999999310039153
2021-08-20,0,Euphoria,0.9999999560277512
2021-08-23,0,Euphoria,0.9999999980918801
2021-08-24,0,Euphoria,0.999999999665306
2021-08-25,0,Euphoria,0.9999999999472493
2021-08-26,0,Euphoria,0.9999999999599822
2021-08-27,0,Euphoria,0.9999999972151272
