Date,SPY,TLT,GLD
2019-05-20,-0.0066120352472479604,-0.002063612280691074,-8.290208125960596e-05
2019-05-21,0.009015662787600798,-0.0015907466181236396,-0.002320944800343727
2019-05-22,-0.0030714629605170796,0.00573569049394318,-0.0009970317877493473
2019-05-23,-0.012218570089675529,0.01124751024907189,0.007734533613594108
2019-05-24,0.0022683210378962038,0.0008616010960225129,0.0010729131367255285
2019-05-28,-0.009300533609752026,0.007199860523823709,-0.0038747008151563955
2019-05-29,-0.006710708276892463,0.0030302983597216837,0.0003310511869667465
2019-05-30,0.0027311955856930137,0.008598657075225002,0.0067841455794737104
2019-05-31,-0.013475288614393843,0.012519239024717299,0.013476862164072179
2019-06-03,-0.0025428914062199937,0.004627175922619742,0.014432812396575123
2019-06-04,0.021706636908962906,-0.011401462834411014,0.0003197259638094696
2019-06-05,0.00866214909761931,-0.005651800777285776,0.00255692921232642
2019-06-06,0.006502673146223659,0.003226040103458283,0.003267681746440987
2019-06-07,0.010007044331713288,0.008651748545531746,0.0056402851919619135
2019-06-10,0.004588935693472518,-0.009412520430086113,-0.00995334973762707
2019-06-11,-0.00024226502378454917,0.0006130408509936736,-0.0011968524989020013
2019-06-12,-0.0017652449249604407,0.0007657439372372732,0.00519253494403471
2019-06-13,0.004126259105325714,0.003443619775429063,0.006119340633088832
2019-06-14,-0.001104968649346838,0.0025166004634074035,-0.00031596300165448454
2019-06-17,0.00038023006239829016,0.0017495490323506946,-0.0006320654488251032
2019-06-18,0.010471019215623212,0.005011797781711236,0.005060083591572395
2019-06-19,0.0022571945139744365,0.0014354905466993362,0.006057242183996836
2019-06-20,0.009554315895361931,0.002640758421950551,0.025177896911959374
2019-06-21,-0.006286708049932255,-0.010986580785407929,0.006635612181659978
2019-06-24,-0.0012244399713010612,0.007456524697111444,0.014850786310930397
2019-06-25,-0.009807944214485276,0.003096470438560317,0.0019411266395166216
2019-06-26,-0.0009974155151378783,-0.0063996842090268125,-0.009165393111099984
2019-06-27,0.003545972991938262,0.007047000584821994,-0.000977700846950591
2019-06-28,0.005145797598627766,-0.0006771733786589129,0.0027100317696175935
2019-07-01,0.009078510792182248,-0.0042917858286851684,-0.019369383559800002
2019-07-02,0.0026043056353062255,0.0077131652397322,0.021359735486276676
2019-07-03,0.007995125917571011,0.007129012803482659,0.001649060899963084
2019-07-05,-0.0011378726632552683,-0.013262901043443742,-0.011150231525253074
2019-07-08,-0.005494820672157674,0.0013592686289050082,-0.006432617734537516
2019-07-09,0.0012465302474820028,-0.0003770684829776938,0.0035037454291328984
2019-07-10,0.00477803054776782,-0.00550690812449961,0.015787490178783115
2019-07-11,0.0023442357636067612,-0.013350485340138607,-0.008443584154164463
2019-07-12,0.004476951484483349,0.00115317819664984,0.006254723814186791
2019-07-15,0.0003326329803621242,0.005759483896247808,0.0
2019-07-16,-0.0032252742168017434,-0.002977776483266803,-0.008462554430785363
2019-07-17,-0.00680501885792506,0.010798006144414396,0.01646531748539748
2019-07-18,0.0036609000256653257,7.572169421909969e-05,0.014117951186161548
2019-07-19,-0.0055549082057393395,-0.002348466352982914,-0.014727392803034478
2019-07-22,0.0024564405416616086,0.0018983977171025401,-0.00014876383044060137
2019-07-23,0.0071500668897384045,-0.0054570350718530225,-0.005652618252780628
2019-07-24,0.004699542271926482,0.004343789514763108,0.005086339018351538
2019-07-25,-0.004777078124148959,-0.0047802538593021415,-0.007070008058076338
2019-07-26,0.006700032552083401,0.0023635067851350833,0.001648937368628589
2019-07-29,-0.001821192320657583,0.00030420085009108533,0.006659678193005059
2019-07-30,-0.0024546880360581946,0.002433330831004721,0.003344956160896251
2019-07-31,-0.010940438053893442,0.008040639792694426,-0.013112972808538625
2019-08-01,-0.008707919179872015,0.01783426238296837,0.02402219643390402
2019-08-02,-0.00752951176325134,0.009241461265450779,-0.0038120684590625675
2019-08-05,-0.030073091175620292,0.017288115927902803,0.013981852270352535
2019-08-06,0.014022903128895647,0.00799309173601448,0.008128386897085838
2019-08-07,0.0005907346592963769,0.0003572156971280993,0.015189695160357397
2019-08-08,0.019620078037761113,0.0021424198698354324,0.005034686098196239
2019-08-09,-0.006811525213743619,-0.0019952880755603752,-0.0033161732510501585
2019-08-12,-0.012173334656089607,0.020849683008333564,0.009698502260031328
2019-08-13,0.01555170741432943,-0.0034273308315052597,-0.005959518154781018
2019-08-14,-0.029567575653449696,0.022529525618498747,0.0068415942238304606
2019-08-15,0.002641775329778495,0.011119466607456774,0.0066549698650941735
2019-08-16,0.014755005435055812,-0.008010268789203523,-0.006402214255277094
2019-08-19,0.012047707790260098,-0.014302412419377908,-0.011696303286335752
2019-08-20,-0.00766254006521927,0.010344387410545108,0.007795380191040424
2019-08-21,0.008135461060131632,-0.006665300823469278,-0.003164420123660472
2019-08-22,-0.0003078367300768381,-0.006640782175504789,-0.0025395077899371676
2019-08-23,-0.025687438857325606,0.016434543941804103,0.019589847185487175
2019-08-26,0.011058430152673493,-0.004042282608525238,0.00013875475282665306
2019-08-27,-0.003923628065321205,0.015408994760977457,0.00957073902105865
2019-08-28,0.007041585267308248,0.0012871921998551805,-0.002816539407023644
2019-08-29,0.012772929962008517,-0.0037888873276792356,-0.007164566813753437
2019-08-30,-0.0004442353243538921,0.00027161970008671155,-0.0025672712303844714
2019-09-03,-0.0058472282485175775,-0.0004752313009900311,0.013913043478260834
2019-09-04,0.01135041074977905,0.0014943682622177157,0.006243592878966586
2019-09-05,0.012855389298900066,-0.018110278108858124,-0.024001119491110168
2019-09-06,0.0007722129578071613,0.007115217037730881,-0.008523132778435305
2019-09-09,0.0005033531964668825,-0.01776525452475608,-0.0037344897557421985
2019-09-10,-0.000234766335858283,-0.017527894974349367,-0.008557937047107611
2019-09-11,0.007110975354596816,-0.0017769563981926417,0.006063676329913781
2019-09-12,0.0034638086425373693,-0.006550827064597531,0.002056360685188219
2019-09-13,-0.0006638527709471598,-0.02135902304381121,-0.008279177519783909
2019-09-16,-0.0030887531538497104,0.012743559240681268,0.008348294532203537
2019-09-17,0.0025320154462702416,0.005423777889939307,0.0019813102518067005
2019-09-18,0.0005981412593034641,0.004243662109407076,-0.006285306153149484
2019-09-19,-6.648798021979818e-05,0.0030081520099809467,0.004050828215713009
2019-09-20,-0.009299813730052398,0.013210555499925336,0.011820485442912032
2019-09-23,-0.00023470338106901245,-0.00021142278825792005,0.005596383832365381
2019-09-24,-0.007846807300026737,0.012054185157971853,0.005286918308423871
2019-09-25,0.005914759958362437,-0.014627052980315414,-0.018545379403875573
2019-09-26,-0.0020831769617608575,0.0064324850092403185,-0.0002820880237280887
2019-09-27,-0.005387225937763085,0.0024581460368302555,-0.005148429100112373
2019-09-30,0.004637762848660021,0.0024522252784464627,-0.015525325955691782
2019-10-01,-0.011894729622186517,0.0012579862557855481,0.005472814807717441
2019-10-02,-0.017664687110517052,0.002443153126736375,0.011673634369571584
2019-10-03,0.008192792783248581,0.009121910403357525,0.004530648552570016
2019-10-04,0.013532100041580453,0.007383434568991376,0.0
2019-10-07,-0.004314657737100158,-0.008288284597152362,-0.008527071931805796
2019-10-08,-0.015524730453905788,0.0026937380365843477,0.00874259511120079
2019-10-09,0.009496379045393022,-0.005648495390041974,0.0009160434363713055
2019-10-10,0.006763488498674919,-0.01489441679504766,-0.008729359144837523
2019-10-11,0.010366964418775604,-0.012376895531696408,-0.005539370732339566
2019-10-14,-0.0011137659431119662,0.007262918361785831,0.003999125640758994
2019-10-15,0.009900295843649376,-0.012088269706688415,-0.006970593591764218
2019-10-16,-0.0016060324494318046,0.0012164448582849818,0.0057302703836425994
2019-10-17,0.002949078085831891,-0.0024299338360489475,0.0014243781997433924
2019-10-18,-0.0043771637394312,0.0,-0.0010667370445437419
2019-10-21,0.00677916906197451,-0.007522589468287322,-0.004770136663166058
2019-10-22,-0.0032667105591902557,0.005847091357332745,0.002932997222985456
2019-10-23,0.002909585260605363,0.0010047322615751586,0.0023537934253772264
2019-10-24,0.001633954336390353,-0.0020074475758073973,0.007115918371069618
2019-10-25,0.004094986204758122,-0.0048850049618469615,0.0023316740895991117
2019-10-28,0.005636543949106176,-0.009096229618551166,-0.008600036764796815
2019-10-29,-0.0002967238427720176,0.0006557744447177605,-0.0027730332148816483
2019-10-30,0.003067257740736906,0.014634105697243882,0.005490226541611021
2019-10-31,-0.0026633393738347833,0.013490276080501573,0.009998499224238566
2019-11-01,0.009263931034073414,-0.004814556132279546,0.000912763389017579
2019-11-04,0.004017705657205495,-0.013161574251987163,-0.002876007780098777
2019-11-05,-0.0011061468044758493,-0.011246577333103525,-0.016180006273117664
2019-11-06,0.00022801460605514912,0.006051781757140606,0.004290245395359271
2019-11-07,0.003516725987630087,-0.01811856846942217,-0.015521486102876958
2019-11-08,0.0024661229920417416,-0.004207204630977346,-0.006364394703267995
2019-11-11,-0.0019097440707844804,0.0006670842446645509,-0.002401934875323586
2019-11-12,0.0021079743266363415,0.004592556423611116,0.0026995120660886496
2019-11-13,0.00032364434794707186,0.006488754715350709,0.004002059820052306
2019-11-14,0.001455780267123119,0.010329697158310447,0.004203521155341949
2019-11-15,0.007236378098167684,-0.0010877322260173239,-0.0025259154943226836
2019-11-18,0.0007376133373333538,0.00181475036272305,0.0029664162029099383
2019-11-19,-0.00028843132190059517,0.008332796181775626,0.0005050304911609071
2019-11-20,-0.0037187948877845933,0.010347818363835914,0.0005046655432805469
2019-11-21,-0.0016089069655242927,-0.00625892492610991,-0.005477043362080103
2019-11-22,0.0022238774803831074,0.0012882384355046295,-0.0018840181654777854
2019-11-25,0.007750204940617067,0.0029306910650241935,-0.004791662812458131
2019-11-26,0.002265665080068091,0.005844254425821038,0.004814733391401704
2019-11-27,0.004457540989293074,-0.002905148784270395,-0.005299919828770094
2019-11-29,-0.0037086768954915916,-0.0021319147893361645,0.006203971517371398
2019-12-02,-0.008494743822644257,-0.015026354065415415,-0.0005078146228696401
2019-12-03,-0.006706542026788553,0.020967458654208126,0.00957984896245434
2019-12-04,0.00617025920668679,-0.009985153991008966,-0.0013658431498282386
2019-12-05,0.001797975900460047,-0.004864148209771879,0.0005758841931267078
2019-12-06,0.009134049752789197,-0.005534711333358477,-0.009928092682104261
2019-12-09,-0.00314412376449702,0.002168325115535552,-0.00029060665275248976
2019-12-10,-0.001115095253188536,7.219449019579827e-05,0.0028347098739491816
2019-12-11,0.002838690561996371,0.007860928235273734,0.00688553265084435
2019-12-12,0.008619017045176092,-0.016457982481272393,-0.003527249493396556
2019-12-13,0.0005991310771003011,0.011567816465571479,0.004478873140076667
2019-12-16,0.0068700133160966015,-0.008990219076230876,-7.198680622300113e-05
2019-12-17,0.00021911525577067437,-0.0013788169814528128,-0.00021575647831872935
2019-12-18,6.254971747576832e-05,-0.008212244423611459,7.200752478642158e-05
2019-12-19,0.004098994253902477,0.0,0.002589559770448613
2019-12-20,-0.0005297068039554764,0.0013189175215888582,0.0010044438566789715
2019-12-23,0.001527734286131066,-0.0014635708538244252,0.003081942822633188
2019-12-24,3.116171342676388e-05,0.0028581854039642085,0.009431992518777577
2019-12-26,0.005323261826712944,0.0024115890082299085,0.007857298625196796
2019-12-27,-0.0002477769531146201,0.0010936003300712205,-0.0003511943393945671
2019-12-30,-0.005513222015910757,-0.0036411300126096835,0.0021077991140190377
2019-12-31,0.0024292974084865193,-0.009793974016565454,0.0018929327941459295
2020-01-02,0.009351922893854558,0.01129317115106665,0.0073478173310379535
2020-01-03,-0.007572233484322677,0.015400340814160751,0.013268521727000326
2020-01-06,0.0038150521769082513,-0.005678502831080179,0.010489502076611812
2020-01-07,-0.0028117773480448305,-0.0049158383978106235,0.003935150508558971
2020-01-08,0.005329536027487647,-0.00661088589662151,-0.007501524641443713
2020-01-09,0.006780649119067839,0.0035102801539894646,-0.005651653463197515
2020-01-10,-0.002877705369570993,0.00889084105706206,0.006026192495848015
2020-01-13,0.006877347366428754,-0.0030337919787531975,-0.007419483430124996
2020-01-14,-0.0015246225991427664,0.005144119932618985,-0.0008915435213457945
2020-01-15,0.0022598570981489097,0.006631573540535118,0.005834242779070742
2020-01-16,0.008318385587676502,-0.0031506423333131917,-0.0015695082440052577
2020-01-17,0.0031125309364881115,-0.008548253602574607,0.0018454259925253513
2020-01-21,-0.001958199699227836,0.010505701371953169,0.0010915790702048511
2020-01-22,0.00012076228915192111,0.0035133397065700844,0.0003406555206315609
2020-01-23,0.0011468729613461903,0.00700196970940814,0.002248122121045526
2020-01-24,-0.008893079091328304,0.008088543847743823,0.005845572586286041
2020-01-27,-0.016029410194896898,0.015554556775034367,0.006825312844883635
2020-01-28,0.010479179747874712,-0.0078313790047978,-0.008926785569624784
2020-01-29,-0.0008260256329346571,0.009779225067559238,0.005417872354848807
2020-01-30,0.003245354156022895,0.0001383804150441037,6.732120695107646e-05
2020-01-31,-0.018157903510881312,0.009129838488812103,0.005792420039608892
2020-02-03,0.0074285396116215985,-0.0024674477409983853,-0.006495688802043542
2020-02-04,0.015241276427947925,-0.013467029995148927,-0.01300895070524588
2020-02-05,0.011548008938072618,-0.010934721438895956,0.0012293105482077404
2020-02-06,0.0033648551464744436,0.004506720754908766,0.005388399719282511
2020-02-07,-0.005329656628371482,0.012478085211756529,0.002645857569860688
2020-02-10,0.007465323231850007,0.0027695712494522073,0.0025712490701368385
2020-02-11,0.001733049786473595,-0.005040362620381655,-0.0034419552752806837
2020-02-12,0.006442771577855,-0.005066002466396213,-0.0008127480224853212
2020-02-13,-0.0010669665544832396,0.003836249358230459,0.00569345014846645
2020-02-14,0.0016021140118476218,0.00437746588957677,0.004178427664004669
2020-02-18,-0.0025769997081124263,0.006848773528012497,0.012818816524224008
2020-02-19,0.00478123511131856,-6.867189292969478e-05,0.005831221275388376
2020-02-20,-0.004108246574168639,0.007833432276580288,0.004084659090851872
2020-02-21,-0.010298267087080704,0.009340663627809054,0.015025216397275942
2020-02-24,-0.03316539880720826,0.014928443759083976,0.008985128746405113
2020-02-25,-0.030302149756096908,0.005324479545809169,-0.017874260693127697
2020-02-26,-0.0036782149973914047,-0.0052962796133390055,0.004370503298157802
2020-02-27,-0.044911686145666097,0.010848618188435966,0.00019483522153040944
2020-02-28,-0.004201539306138757,0.022583569696536188,-0.03649347478693177
2020-03-02,0.043306508301324875,-0.008821036241859703,0.005526297603759334
2020-03-03,-0.02863245724019159,0.015525525215956293,0.031434333360162325
2020-03-04,0.04203302533861675,-0.010618586596725876,0.0017545277375516921
2020-03-05,-0.033241687602835635,0.024891744676367455,0.021600945458936538
2020-03-06,-0.016531112018967953,0.05204390472902132,0.00038096105467699815
2020-03-09,-0.07809447030209493,0.02710312944699167,0.0016502348575044845
2020-03-10,0.05174489250964487,-0.05125809518031943,-0.02110133630677158
2020-03-11,-0.04874844817138435,-0.036797710477354806,-0.0035603512879937016
2020-03-12,-0.09567716191402476,0.006196903010718069,-0.0398882588306293
2020-03-13,0.08548630309818406,-0.02260315910218258,-0.03051623730778741
2020-03-16,-0.10942373540494499,0.06476549995182679,-0.011446115323986206
2020-03-17,0.05399206428476466,-0.0666829826756753,0.0135554799295321
2020-03-18,-0.05063292285300003,-0.05641253670443058,-0.019921988429849713
2020-03-19,0.002124977111816584,0.02722544170149188,-0.018905499074657994
2020-03-20,-0.04868816981634971,0.07519553539436075,0.014995707221804766
2020-03-23,-0.025568208153355143,0.04120935599350872,0.044179590424960224
2020-03-24,0.09060326182884704,-0.01861443577042543,0.048530353360380474
2020-03-25,0.014970180880193862,-0.002271256323485238,-0.01368964099270864
2020-03-26,0.05838980231338309,0.00492188436571106,0.012822223412266576
2020-03-27,-0.029785657253030173,0.02669279238461786,-0.006460489804721581
2020-03-30,0.03247571536186511,-0.008228918599499702,0.004400644787818209
2020-03-31,-0.01490538500844496,-0.008116919456863436,-0.03184668568859872
2020-04-01,-0.045004873340506735,0.01254768776209425,0.009456223354449733
2020-04-02,0.023075393359379692,0.006345862428089655,0.0163934225377782
2020-04-03,-0.014454192761712337,0.002379499595247303,0.0049374590529023266
2020-04-06,0.06716621437679282,-0.002611290453449544,0.027710521817620126
2020-04-07,0.0010194802770664424,-0.010472417781764665,-0.005354484768834378
2020-04-08,0.03356841448563386,-0.007276047454374379,-0.008907968786563414
2020-04-09,0.015217361041894195,0.0018172091490256115,0.026123560972308058
2020-04-13,-0.009130152528647795,-0.009129902124725753,0.017140343933811808
2020-04-14,0.029492870836560936,-0.00024413316896398918,0.007868093580683189
2020-04-15,-0.021248101052656954,0.026489236052838816,-0.005101958505246418
2020-04-16,0.004824295401707923,0.01135690180336435,-0.0008649946516461338
2020-04-17,0.027015436689475925,-0.013404661228680226,-0.019417471147623044
2020-04-20,-0.017617980925449972,0.008044849074288596,0.007126124562213176
2020-04-21,-0.030363251195576146,0.01259156761593605,-0.006825274631933054
2020-04-22,0.022194540612888725,-0.01021659214544246,0.019670860003665247
2020-04-23,-7.172888144824086e-05,0.005308535985102392,0.00995486708021609
2020-04-24,0.013938708741589423,0.002346831088681167,-0.004285520778353313
2020-04-27,0.014418442077481775,-0.018613865277143926,-0.006640444141094992
2020-04-28,-0.004598421399664487,0.011511348166679092,-0.004456556273727319
2020-04-29,0.026178490817010847,-0.00518892412893357,0.005533445721913166
2020-04-30,-0.009310666581320293,-0.011676848688911834,-0.018116569301821484
2020-05-01,-0.026473430702838252,0.007256755518865177,0.00617125761149806
2020-05-04,0.0027582260890697263,-0.004703740997246131,0.003504803873276119
2020-05-05,0.00923932379841541,-0.00640109655884924,0.004241037483481591
2020-05-06,-0.006778721915009722,-0.016135786229588,-0.012855591040204617
2020-05-07,0.01206681680134114,0.01670641739402945,0.015350754880484763
2020-05-08,0.0165461967700673,-0.013001105513690936,-0.006010293229887331
2020-05-11,0.00020516194122843778,-0.007805822738425117,-0.006233636774804485
2020-05-12,-0.01993157802483969,0.010264279042836,0.0038890673962401756
2020-05-13,-0.01768586558320595,0.006996466444216587,0.00962264814750724
2020-05-14,0.011967311946537107,0.009787307125251443,0.008850059782004704
2020-05-15,0.004596966533256808,-0.0025726497388505187,0.0056438144895878395
2020-05-18,0.030459694208066823,-0.021954312966894762,-0.007564144999551381
2020-05-19,-0.010271182302701298,0.0037411873593029554,0.00965020617044443
2020-05-20,0.016988017379665044,0.002993952238853792,0.0023742810342795018
2020-05-21,-0.006903943163488857,0.00249773790651453,-0.0145763375976391
2020-05-22,0.0018990692801170717,0.006016076250922042,0.005916836449104457
2020-05-26,0.012320552737543622,-0.013409853094409563,-0.014214859559966153
2020-05-27,0.014879003633885723,-0.0018367908430449997,0.0018024320171106112
2020-05-28,-0.0018449496288533984,-0.003680341704031309,0.003350344766475555
2020-05-29,0.004455906849114788,0.007141560761040111,0.0073584122707384125
2020-06-01,0.004041733830006056,-0.008007809694475343,0.004603768848692402
2020-06-02,0.008280146883890893,-0.0036356688583232266,-0.0064768271714218395
2020-06-03,0.01330825201965502,-0.013297106331930264,-0.01845018380928054
2020-06-04,-0.002626713253435109,-0.014479112798073124,0.010526269495827023
2020-06-05,0.025629532893630236,-0.007123291659489217,-0.02027532426346157
2020-06-08,0.012087480157219055,0.0038434828080824435,0.010822142733466267
2020-06-09,-0.007456694217466864,0.011358552121990106,0.00964183116931494
2020-06-10,-0.0055800009265912776,0.014827375627972428,0.014324773012967418
2020-06-11,-0.057648948741183426,0.018900824509691327,-0.007214084989501601
2020-06-12,0.011975670399988259,-0.009641211764574442,0.0014163170663434865
2020-06-15,0.009335644514194108,0.0005545060763918475,-0.0017832572551969017
2020-06-16,0.019247692222981838,-0.015333490378243053,-0.0004928345355281749
2020-06-17,-0.004153846588902832,0.004127602797387553,0.0019106166939522051
2020-06-18,0.00038501930237289095,0.010587923356325524,-0.001968455156468263
2020-06-19,-0.010071153195051807,0.0008012134057295839,0.011032995719469696
2020-06-22,0.006415177471415401,0.00012318660346166688,0.006462217682632332
2020-06-23,0.00460367232715253,-0.0068345581264864785,0.008419646377624934
2020-06-24,-0.025508706189596886,0.010725329788022098,-0.0034839130582626776
2020-06-25,0.010720542618582574,0.0028829124959963703,-0.0006027175913517757
2020-06-26,-0.023751482562483606,0.010703363914372988,0.004463149702982783
2020-06-29,0.014697563211208076,-0.0031467732070253884,0.0005404803669293301
2020-06-30,0.012809544787298677,-0.004856450388555866,0.004440918278166173
2020-07-01,0.007004811793744015,-0.0031110506290609186,-0.004481089931769877
2020-07-02,0.005506962621272482,0.0010402531565907314,0.0021606086958432247
2020-07-06,0.01543726303379489,-0.004095593764556704,0.005988741319838731
2020-07-07,-0.010313796371464123,0.014056031000854619,0.006310260659329048
2020-07-08,0.007648651621585456,-0.003994937566054735,0.006211565862881185
2020-07-09,-0.005692921230517234,0.0159221821245632,-0.0027044004055614135
2020-07-10,0.01021054585285941,-0.0050248031769535295,-0.0025938951172596036
2020-07-13,-0.008658962913536516,0.0033066978037821215,0.0012411575864292868
2020-07-14,0.012959017714715637,0.0014381005953560955,0.004663568910189042
2020-07-15,0.009187233639839087,-0.004667297762604217,0.0008813320073604025
