Date,log_returns,parkinson_vol,rsi,macd,macd_signal,macd_histogram,bb_width,atr,rolling_sharpe,rolling_max_dd,SMA_20,SMA_50,EMA_12,EMA_26,momentum_5d,momentum_10d,momentum_20d,vix_level,vix_percentile,volume_ratio
2020-01-23,0.00012075499797367417,0.0033473802880079452,73.23525847870283,3.856685689840617,3.5517967867901317,0.30488890305048555,0.04564075367071002,2.300713675362723,5.6861366091719825,-0.06022979985174203,325.5375015258789,318.3355999755859,328.1672576896798,324.31057199983917,0.011879627380804392,0.02667860148874479,0.033080737655120096,12.90999984741211,0.65,0.8775185092828964
2020-01-24,0.001146215804953398,0.003542796145210804,69.27402028889435,3.854415008737476,3.612320431179601,0.2420945775578751,0.046774140957121464,2.281426565987723,6.0182224535106545,-0.06022979985174203,326.06250152587893,318.79119995117185,328.71383361752953,324.85941860879205,0.010755960733225267,0.02240711585805988,0.03268787734293577,12.979999542236328,0.65,0.9330600393780318
2020-01-27,-0.008932858535968823,0.003955365268107082,67.41500737031751,3.5733824186087304,3.604532828665427,-0.031150410056696387,0.045096452967813526,2.3814283098493303,5.046335976023378,-0.06022979985174203,326.4395004272461,319.199599609375,328.7224729092437,325.149090490635,-0.00649711207186332,0.006490112220419508,0.023472209225384733,14.5600004196167,0.95,1.4829628031658566
2020-01-28,-0.016159270785999106,0.0040613818657697556,49.68606649806768,2.8920798991139804,3.462042242755138,-0.5699623436411576,0.044774182891323136,2.5771397181919644,3.574374777409708,-0.06022979985174203,326.4675003051758,319.489599609375,327.9190155385908,325.02693563947685,-0.025455676747380696,-0.00678515094119525,0.0017340606749247645,18.229999542236328,1.0,1.3621315834098084
2020-01-29,0.01042465373821599,0.00431189777025295,58.39385314898035,2.5957662173440212,3.288787037672915,-0.6930208203288939,0.04352650263261139,2.7878526960100447,3.8045141626102157,-0.06022979985174203,326.6690017700195,319.84539978027345,327.7607077093365,325.16494149199247,-0.013311117739270961,-0.003232192465736472,0.01248228173115562,16.280000686645508,0.95,1.0168018242349237
2020-01-30,-0.0008263669800950709,0.004278423958393935,54.6506121808288,2.3124902223835875,3.09352767461505,-0.7810374522314625,0.04041277228044557,2.7249973842075894,3.4967836647109753,-0.06022979985174203,326.9460021972656,320.1867999267578,327.5852134643905,325.2727232420069,-0.014245190055141466,-0.002534790224160921,0.017254294184028796,16.389999389648438,0.95,0.8555533955041807
2020-01-31,0.0032400993602699547,0.004496152087351841,52.32085267319924,2.1487553851669645,2.9045732167254332,-0.7558178315584687,0.03765348824898517,2.8742828369140625,3.6735659371342493,-0.06022979985174203,327.23700256347655,320.504599609375,327.59979488152754,325.4510394963606,-0.012178971813743389,-0.001554007623117859,0.01808241965170554,15.489999771118164,0.85,1.1812590960962421
2020-02-03,-0.018324781429623002,0.004874196818654284,42.683879132764574,1.5213434504663041,2.6279272634736075,-1.1065838130073034,0.040123351267219096,3.209283011300223,2.3256044821021615,-0.06022979985174203,327.0800033569336,320.6988000488281,326.696751205343,325.1754077548767,-0.021413079850943983,-0.027771068743212002,-0.00966535592099449,18.84000015258789,1.0,1.7082999275388742
2020-02-04,0.007401083897971815,0.0049094992459204016,42.9981499789111,1.2030981508067953,2.3429614409402455,-1.1398632901334502,0.03879747148980352,3.364996773856027,2.7624555438441902,-0.06022979985174203,327.1655029296875,320.9426000976562,326.3003271917806,325.0972290409738,0.0019165227733770607,-0.023587940358201664,0.005303779149701038,17.969999313354492,0.9,1.0433718295345227
2020-02-05,0.015126295011474384,0.004804366394038408,52.53221669277793,1.3341244139116384,2.1411940355345243,-0.8070696216228859,0.037706553677420984,3.6585693359375,2.9312916426763285,-0.05996495243053338,327.43650207519534,321.3084002685547,326.724891863598,325.39076744968634,0.0066382661229038575,-0.006761214358313783,0.016746949279568657,16.049999237060547,0.75,0.9401408651738368
2020-02-06,0.011481839611606393,0.004902425181711016,56.70011191226359,1.7247095503825562,2.057897138504131,-0.3331875881215747,0.03786940627283796,3.820713588169643,3.18291750877642,-0.05996495243053338,327.94300079345703,321.7602001953125,327.6687524002079,325.94404284982534,0.019104740455758495,0.0045873997418706125,0.031388386640198496,15.149999618530273,0.65,0.9722999389871693
2020-02-07,0.003359206688677661,0.004739549863618721,54.602877314751055,2.100415510785467,2.0664008129603983,0.03401469782506883,0.03979657289767336,3.724999564034598,3.374495862714878,-0.05996495243053338,328.41950073242185,322.2206005859375,328.639715259611,326.53929974882556,0.019226130527842056,0.006813004212312679,0.029372779845099117,14.960000038146973,0.6,0.7523876797725731
2020-02-10,-0.005343909914229443,0.004843785550325545,50.36775466741367,2.2288414687550926,2.098888944119337,0.12995252463575557,0.04069499438163586,3.800713675362723,3.1062768440290083,-0.05996495243053338,328.6970016479492,322.5972009277344,329.18745325152184,326.95861178276675,0.03254281808714454,0.01043289627392574,0.016990719161946943,15.470000267028809,0.65,0.9471755658906394
2020-02-11,0.007437595617929694,0.00495687961720359,54.718040468583595,2.5018933938023906,2.1794898340559477,0.32240355974644297,0.042769069135033096,3.957857404436384,3.2479480649257155,-0.05996495243053338,329.1455017089844,323.0092010498047,330.0324593167925,327.5305659229901,0.03258051868961598,0.03455948276903009,0.027539840520797387,15.039999961853027,0.55,0.6263350748237418
2020-02-12,0.0017315497884897969,0.004978733548039154,55.39055516620574,2.733580528641255,2.290307972973009,0.44327255566824597,0.04564316739005064,3.997857230050223,3.2181204653832354,-0.05996495243053338,329.51100158691406,323.4048010253906,330.8366978473821,328.10311731874083,0.018841585890206014,0.025604927474426553,0.022289974955021608,15.180000305175781,0.6,0.8121167472314841
2020-02-13,0.006422105641496987,0.0049243361011676945,57.47248298089572,3.0562578577158774,2.443497949921583,0.6127599077942945,0.049894031502132466,3.9714268275669644,3.5557342026132845,-0.05996495243053338,330.0095016479492,323.86700134277345,331.84951562897476,328.7932577712589,0.013699538174754222,0.03306600475170529,0.030447399141947606,13.739999771118164,0.35,0.6603983463283265
2020-02-14,-0.0010675361685061084,0.004991495748364497,61.6596403305683,3.2455193669144933,2.603902233320165,0.6416171335943281,0.05301143592524367,3.784997122628348,3.4188736947590748,-0.0574815910327372,330.45300140380857,324.3754010009766,332.6511282335315,329.405608866617,0.009222068599763267,0.02862550382224116,0.02702701194796786,14.149999618530273,0.35,0.8290817752653673
2020-02-18,0.0016008319963013102,0.004994152464512773,72.87473846705304,3.3998928051474877,2.7631003476856297,0.636792457461858,0.056380883794750154,3.457855224609375,3.473017987791829,-0.056819320907364634,330.78700103759763,324.9364013671875,333.4124940596829,330.0126012545354,0.01625524894056607,0.049327058636944754,0.02018612475742576,13.680000305175781,0.25,0.9746158789066686
2020-02-19,-0.0025803258874645633,0.0050932481153770715,67.38514129198185,3.412694118572631,2.89301910186303,0.5196750167096011,0.058536054690897454,3.3228563581194197,3.2932387724163608,-0.056819320907364634,331.0260009765625,325.4418017578125,333.92288127916675,330.5101871605941,0.006125308818602848,0.038905393246662756,0.01439975479294664,14.829999923706055,0.4,0.8895273005709177
2020-02-20,0.004769841309919101,0.005112082333926414,69.7705929412104,3.5122644164683265,3.016868164784089,0.4953962516842374,0.061723948500582416,3.331425258091518,3.207837712319111,-0.056819320907364634,331.3780014038086,325.96820190429685,334.60243744204735,331.090173025579,0.009186859400316827,0.028201540290975213,0.021249649273519466,14.380000114440918,0.3,0.7762302107983247
2020-02-21,-0.0041167086031452735,0.005394187718648256,65.46551316829184,3.439367603338326,3.1013680524949367,0.33799955084338906,0.0634746755544955,3.373570033482143,2.985964670002996,-0.056819320907364634,331.65850219726565,326.40980224609376,334.9636027905064,331.5242351871681,-0.001392926329201849,0.012287529398130825,0.01693129694919082,15.5600004196167,0.7,1.1561059659098438
2020-02-24,-0.010351661133344124,0.005433866329604639,71.37141537669073,3.0662504289686012,3.09434452778967,-0.028094098821068947,0.0636480199925811,3.1892874581473216,2.497637916466805,-0.056819320907364634,331.7465026855469,326.8018023681641,334.7353578975559,331.6691074685873,-0.010621214615191166,-0.0014970955852219303,0.005305708908562412,17.079999923706055,0.85,1.692255137040034
2020-02-25,-0.03372784139233276,0.006093421714380424,47.64936184003423,1.8567001260963139,2.846815647450999,-0.9901155213546851,0.06813442085719137,3.7528599330357144,1.054051403023972,-0.056819320907364634,331.42900390625,326.9796026611328,332.84068951758337,330.98398939148706,-0.04496443246842452,-0.029440091571104055,-0.019314340718834422,25.030000686645508,1.0,2.27153591562533
2020-02-26,-0.030770750603140915,0.007084951965951929,29.982928331004246,0.1085130016824678,2.299155118297293,-2.1906421166148253,0.08271098018159374,4.255000523158482,0.07771092901526742,-0.07592954637189973,330.8865036010742,326.9442022705078,329.73442865279895,329.6259156511165,-0.071511348273681,-0.06582406854728917,-0.03353943154100658,27.850000381469727,1.0,2.818917491500137
2020-02-27,-0.0036849962639194165,0.007400887153811639,22.14401357609411,-1.354123295531565,1.5684994355315216,-2.9226227310630866,0.09778713724567645,4.496427263532366,-0.09595168380409137,-0.07932847617308086,330.1170028686523,326.83160217285155,326.9291319369837,328.2832552325153,-0.07932847617308092,-0.07087039632980752,-0.04708010021348952,27.559999465942383,0.95,2.3130743271869285
2020-02-28,-0.04595146753683802,0.008582045383112908,14.391713233642164,-3.600642426911122,0.534671063042993,-4.135313489954115,0.13232660730371343,5.4007110595703125,-1.394013563115676,-0.12067738669444764,328.66150360107423,326.4354022216797,322.40311314139007,326.0037555683012,-0.11705001042461227,-0.11827989471246037,-0.08912493352134843,39.15999984741211,1.0,2.970406249110443
2020-03-02,-0.004210390573741874,0.009450630278324025,14.542218197102159,-5.419417901047211,-0.6561467297750478,-4.763271171272163,0.1598320051443095,6.112141200474331,-1.5523579574552582,-0.12437189521702757,327.0905044555664,325.97060241699216,318.38109723742616,323.8005151384734,-0.11161089119140355,-0.12104666257785801,-0.09588618045790898,40.11000061035156,1.0,3.4619184145395328
2020-03-03,0.04239500466012263,0.010316505612546475,29.03490344934147,-5.7591499801348505,-1.6767473798470085,-4.082402600287842,0.1670788508059543,6.907856532505581,-0.5514386547367512,-0.12437189521702757,326.45850372314453,325.7610021972656,316.9516970990361,322.71084707917095,-0.04134364039046068,-0.08444907953254954,-0.03928764559354281,33.41999816894531,0.9,2.0324553619037866
2020-03-04,-0.02905036247634815,0.011643112707123341,24.73302619051603,-6.665673891038068,-2.6745326820852204,-3.9911412089528477,0.18254238107667806,7.902856009347098,-1.0509508232993805,-0.12437189521702757,325.2645034790039,325.37400207519534,314.3806652737036,321.04633916474165,-0.03969295987326393,-0.10836581106943477,-0.07367643231692178,36.81999969482422,0.9,2.326682596022457
2020-03-05,0.04117363701185871,0.012385946040991707,34.603789828109015,-6.2932280695365534,-3.398271759575487,-2.8949563099610662,0.18573902513269094,8.65071541922433,-0.02081617227683303,-0.12437189521702757,324.45450286865236,325.21320190429685,314.1467145164511,320.43994258598764,0.0043659240820626,-0.07530889419553566,-0.049231180718484646,31.989999771118164,0.8,1.3111538956653097
2020-03-06,-0.03380675024137826,0.013002031300158584,30.73495402820329,-6.759337231674749,-4.07048485399534,-2.6888523776794093,0.19438925421845235,9.385713849748884,-0.5114699100604991,-0.12437189521702757,322.93450317382815,324.84780151367187,312.3487571223937,319.10809435406844,0.016638034106323474,-0.10235945838387894,-0.09132967383981672,39.619998931884766,0.95,1.3243659774153242
2020-03-09,-0.016669275633020057,0.013748701059219218,28.707810056625576,-7.4463533874048835,-4.745658560677248,-2.700694826727635,0.20488319289480816,10.149998256138392,-0.9175818641894146,-0.12437189521702757,321.10850219726564,324.3726013183594,310.05817778896056,317.50453117636545,0.004050434246601231,-0.10801252952077756,-0.10934792002490534,41.939998626708984,1.0,1.5281471348310476
2020-03-10,-0.08131252304186744,0.014689859176374854,23.20355199479144,-9.752859035271513,-5.747098655596101,-4.0057603796754115,0.24207651874647523,11.689280918666295,-1.9543339351512725,-0.1894839098110578,318.21000213623046,323.4326013183594,304.54615212701714,314.29901116228865,-0.11278263859906457,-0.14946343413699814,-0.17450330852057727,54.459999084472656,1.0,1.9111536790168324
2020-03-11,0.050450587293811376,0.015974189319434222,30.68111386367802,-10.316840655393605,-6.661047055555603,-3.6557935998380025,0.2525058062503027,12.594281877790179,-1.265580119792986,-0.1894839098110578,315.8970031738281,322.74220153808596,302.06520771174286,312.38204836713646,-0.039368429226944945,-0.0774987396186303,-0.13822152581693425,47.29999923706055,0.95,1.592241078911067
2020-03-12,-0.04997673845028892,0.016966644964919463,27.941062589109094,-11.76273344469513,-7.681384333383509,-4.081349111311621,0.27391491492912334,13.492852347237724,-1.8078749267443102,-0.1894839098110578,312.852001953125,321.77220153808594,297.8028658101766,309.56559925487176,-0.12305824267279608,-0.1192295815359149,-0.1816501301680351,53.900001525878906,0.95,1.3902929333901612
2020-03-13,-0.10056886056624313,0.019075129339558506,24.075304751836825,-14.855523063022815,-9.11621207931137,-5.739310983711444,0.32474122465913957,15.086421421595983,-2.61088148548215,-0.26668439056619514,308.38650131225586,320.3128018188477,290.1578096255882,305.013332688611,-0.17969315737681202,-0.1660448641515968,-0.2646849898146615,75.47000122070312,1.0,1.950827613089432
2020-03-16,0.08202809219873311,0.021500348415795144,34.8112100080903,-15.417388774703056,-10.37644741838971,-5.040941356313347,0.3348256844782123,15.875707353864398,-1.5815720231117598,-0.26668439056619514,304.99950180053713,319.26200225830075,286.95199388691594,302.369382661619,-0.0946009041189293,-0.09093364461413078,-0.20097309299540722,57.83000183105469,0.95,1.5342449746679223
2020-03-17,-0.11588653747701536,0.023739491826527837,31.285347245376272,-18.032783503457836,-11.907714635403334,-6.125068868054502,0.3755933160442195,17.235709054129465,-2.457101732255009,-0.2910976866477702,300.1120018005371,317.56160247802734,279.70553422793125,297.7383177313891,-0.12536922840486098,-0.22401239462529643,-0.2895438336278575,82.69000244140625,1.0,1.3126679835447503
2020-03-18,0.05258492094923695,0.025846677938879875,35.77314474956685,-18.843331941756844,-13.294838096674036,-5.548493845082808,0.38774249117212933,18.070711408342635,-1.9497867527284432,-0.2910976866477702,295.9155014038086,316.1694024658203,275.5662217392892,294.409553681046,-0.12350048095709354,-0.15800689023998538,-0.24925015649400506,75.91000366210938,0.95,1.1072693145972923
2020-03-19,-0.05195975100253782,0.028271637204195527,35.980689904723135,-20.28472105347879,-14.69281468803499,-5.591906365443801,0.4047873694554701,18.837140764508927,-2.397168992407618,-0.2910976866477702,290.9985015869141,314.49660217285157,270.0944953178601,290.3792163713389,-0.12523686829744474,-0.23288368203971288,-0.290654363664653,76.44999694824219,0.95,1.3071418517827273
2020-03-20,0.0021227225413289978,0.02972755433110775,36.360517504230195,-21.142166282305652,-15.982685006889122,-5.15948127541653,0.4112644742173381,19.037854875837052,-2.3810490695574433,-0.2910976866477702,286.1765007019043,312.8522018432617,265.5430336546256,286.68519993693127,-0.03063159922945302,-0.20482046782522345,-0.2862146140565799,72.0,0.8,1.106906677665261
2020-03-23,-0.04991337303957533,0.0314659169444471,30.248462653425918,-22.50714785934366,-17.28757757738003,-5.21957028196363,0.42532781434367867,19.128568376813615,-2.745599255684096,-0.323757151007173,280.94250030517577,310.93920166015624,259.8902597157229,282.39740757506655,-0.15045300449469112,-0.23082091836101337,-0.31390189662330903,66.04000091552734,0.75,1.271423273290092
2020-03-24,-0.025900755458341244,0.03186726423292723,30.701623177146047,-23.78675330990356,-18.587412723884736,-5.199340586018824,0.447411469454659,18.782140459333146,-2.980398635765072,-0.3410474689324395,275.9689994812012,308.8652017211914,254.2071423668797,277.99389567678327,-0.07046074098484556,-0.18699636065960168,-0.30851067656129516,61.59000015258789,0.7,1.1590184618969692
2020-03-25,0.08673099436253733,0.03194223335846683,33.22908243300134,-22.90682331307616,-19.451294841723023,-3.455528471353137,0.4466901565991868,19.374282836914062,-2.132331350057108,-0.3410474689324395,272.4939994812012,307.21400177001954,252.5060426022035,275.41286591527967,-0.03817250410909889,-0.15695866244938206,-0.22229330355595922,61.66999816894531,0.7,0.8347219401843783
2020-03-26,0.014859233619037203,0.033244780798423294,36.15656230024869,-21.666002728204376,-19.894236419019293,-1.7717663091850824,0.4380939001873256,19.642142159598215,-2.026593125844322,-0.3410474689324395,269.2584991455078,305.5908013916016,251.6266503997311,273.29265312793547,0.028291638692220067,-0.10048838583404118,-0.2077367791777438,63.95000076293945,0.7,1.042018194044696
2020-03-27,0.05674869876971943,0.03347285865544543,41.386360377375176,-19.29742665544734,-19.7748744663049,0.47744781085756216,0.4302700610842702,19.91214316231864,-1.5581097052057524,-0.3410474689324395,267.4429992675781,304.26580139160154,253.0994752931619,272.39690194860924,0.08602560464325015,0.05275890356889357,-0.12204630555858731,61.0,0.55,0.9007507444931838
2020-03-30,-0.030238259991311155,0.03334667603639343,44.664921277951265,-17.842418867516926,-19.388383346547307,1.5459644790303813,0.42361924429359,18.922145298549108,-1.8116707809030557,-0.3410474689324395,265.30099868774414,302.77040130615234,253.14878650482092,270.99120537233784,0.10760487232868665,-0.05903760850612316,-0.14460274820948993,65.54000091552734,0.7,0.8070165530318087
2020-03-31,0.031959525345806684,0.032919868743784685,42.92060766559701,-15.842599216457074,-18.679226520529262,2.836627304072188,0.39766852008747655,18.492859976632253,-1.5625647541954486,-0.3410474689324395,262.92899856567385,301.38500091552737,254.45666456507684,270.2992637815339,0.17358150920821225,0.09089008646328822,-0.15348281407834963,57.08000183105469,0.4,0.6240203680958942
2020-04-01,-0.015017586594124019,0.03214327458569121,45.3580054184862,-14.406357131540432,-17.824652642731497,3.418295511191065,0.3777653963271278,17.74785831996373,-1.6300409822652193,-0.3410474689324395,260.80449905395506,299.9010006713867,254.96333155506503,269.36968868660546,0.060045266173155865,0.01958068389433021,-0.14152008931657045,53.540000915527344,0.25,0.7235001781731646
2020-04-02,-0.04604904148877963,0.03283936255835822,49.403382924854704,-14.042277840999702,-17.06817768238514,3.0258998413854385,0.3345243874596339,16.83143070765904,-1.9590519247481515,-0.3410474689324395,257.4689994812012,298.198000793457,253.60743345374493,267.64971129474463,-0.0025932955430101323,0.025624974568684955,-0.21322634590075729,57.060001373291016,0.35,0.702038980235999
2020-04-03,0.022813182552417124,0.03298144797695628,44.120217035281314,-13.14389852923145,-16.283321851754405,3.139423322522955,0.29438797629916186,15.740001133510045,-1.8555991982867024,-0.3410474689324395,254.9375,296.6078009033203,253.3339824348695,266.47788096410096,-0.035872932381602385,0.047066681563193935,-0.16739400599878373,50.90999984741211,0.15,0.6590498956144994
2020-04-06,-0.01455967225366192,0.033085465363511264,53.39300027711644,-12.580622398339614,-15.542781961071448,2.9621595627318342,0.2519409996801169,14.03571537562779,-1.9041254688431404,-0.3410474689324395,252.4740005493164,294.93720092773435,252.54260089741362,265.12322329575323,-0.020637659874231495,0.08474649969852566,-0.16563568355078284,46.79999923706055,0.05,0.5117154760305642
2020-04-07,0.06500673748543066,0.034124750576839426,54.76227346056702,-10.666141067647288,-14.567453782386616,3.901312714739328,0.2437421450374716,14.016429356166295,-1.4246961448069613,-0.3410474689324395,252.00549926757813,293.6590008544922,254.43758312112885,265.10372418877614,0.012268264972129517,0.18797931812957014,-0.034168490899534554,45.2400016784668,0.05,0.7265331408801589
2020-04-08,0.0010189609599744974,0.03364738638756913,61.01323471272718,-9.023099822388076,-13.458582990386908,4.435483167998832,0.21013985163147864,12.97285897391183,-1.3979543102911562,-0.3410474689324395,250.84099884033202,292.4916009521484,256.0825710844648,265.1056709068529,0.02863241467628508,0.09039692180985881,-0.08075032057634013,46.70000076293945,0.1,0.7896116660306656
2020-04-09,0.033017294838593204,0.03363867025157703,63.68386556571188,-6.923018423990925,-12.151470077107712,5.228451653116787,0.20966207848244275,12.666429792131696,-1.1969521098804465,-0.3410474689324395,250.82449951171876,291.4344006347656,258.8437138067467,265.7667322307376,0.11326429239944291,0.11037726907177103,-0.001202750364061922,43.349998474121094,0.05,0.6150501613984465
2020-04-13,0.015102738376915347,0.03203969338858956,71.48946773611785,-4.8661100643564055,-10.694398074557451,5.828288010201046,0.22945857203093734,12.037859235491071,-1.1379646488311328,-0.3410474689324395,252.32900009155273,290.4660009765625,261.8216058683289,266.6877159326853,0.1047135376414261,0.06508422360457455,0.12127689945047826,41.66999816894531,0.05,0.7919656992375881
2020-04-14,-0.009172087816788214,0.030053674349550037,73.6092371196701,-3.401739694273431,-9.235866398500647,5.8341267042272165,0.23635849985971172,11.707145690917969,-1.180897348088774,-0.3410474689324395,252.64599990844727,289.42560119628905,263.9505901442951,267.35232983856855,0.11068133667949964,0.0877594730244513,0.02354075510720688,41.16999816894531,0.05,0.5011043669292613
2020-04-15,0.029066322582236008,0.028684555671553463,70.40979847865856,-1.5671273088926228,-7.702118580579042,6.1349912716864194,0.25319603809811525,10.867143903459821,-1.022697267447573,-0.3410474689324395,254.84300003051757,288.66680114746094,267.00280835977617,268.5699356686688,0.07147181243037748,0.08461691253544101,0.18319783749533203,37.7599983215332,0.05,0.60693650118346
2020-04-16,-0.021477091502921486,0.027268273456014746,65.18881749166604,-0.5929194758585368,-6.280278759634942,5.687359283776405,0.2641495389271036,10.287144252232142,-1.1565893256798647,-0.3410474689324395,256.09100036621095,287.7396014404297,268.65776242221443,269.25068189807297,0.04763702579945628,0.07763340355237625,0.09873420258130672,40.84000015258789,0.1,0.5690356344810408
2020-04-17,0.004812695780353366,0.02516269360061706,60.069749531403595,0.2839999812604219,-4.967423011455869,5.251422992716291,0.266788001328723,9.448572431291852,-1.1389498475046584,-0.3410474689324395,258.0460006713867,286.74040161132814,270.2642614501069,269.9802614688465,0.01850165072000798,0.1338615194964743,0.16291669209798187,40.11000061035156,0.1,0.6453978876657755
2020-04-20,0.026656961689813345,0.023780261982256034,68.73872138483104,1.569290836076675,-3.6600802419493603,5.229371078026036,0.2737439553155364,9.30928475516183,-1.0093128930631636,-0.3410474689324395,260.3525016784668,285.8160021972656,272.78360809600395,271.21431725992727,0.030337893857191434,0.13822821968899413,0.19180084485133708,38.150001525878906,0.1,0.7442883207970505
2020-04-21,-0.01777502481605561,0.022326735895968584,61.666270883512986,2.155550975777089,-2.4969539984040705,4.652504974181159,0.25517209064630053,9.054285321916852,-1.1497305267971667,-0.3410474689324395,262.99200134277345,284.76820190429686,274.1384370562942,271.9828860805171,0.02151198068998772,0.13457429214687888,0.23072549205425918,43.83000183105469,0.4,0.5419277214613865
